20140111 836.00000 894.00000 842.00000 890.38000 15528.08 BTC
20140112 815.00000 899.00000 890.38000 835.49000 17049.28 BTC
20140113 788.70000 841.43400 835.25000 824.82800 16077.57 BTC
20140114 805.80000 840.50000 824.99800 819.47000 8014.586 BTC
20140115 813.00000 848.60300 818.75800 837.99800 9798.530 BTC
20140116 813.10000 846.24800 837.99800 813.37500 7223.987 BTC
20140117 783.00000 825.00000 813.10000 795.00000 12851.66 BTC
20140118 792.33100 839.00000 792.33100 817.49800 7106.946 BTC
20140119 803.73800 839.00000 816.89000 839.00000 8159.381 BTC
20140120 810.00000 841.62700 838.85000 829.00000 10419.77 BTC
20140121 819.94100 836.98900 831.06000 831.55000 5452.489 BTC
20140122 815.00000 835.00000 832.00000 821.56300 6730.121 BTC
20140123 817.19000 824.99900 821.00000 824.67900 313.69406 BTC
20140124 753.05700 797.00000 773.08300 774.98000 7957.901 BTC
20140125 768.75000 818.00000 774.98000 817.00000 8319.210 BTC
20140127 727.11500 830.00000 815.00000 748.90000 8470.789 BTC
20140128 733.34700 803.00000 746.50100 774.90000 8891.992 BTC
20140129 771.00000 797.88800 773.01100 790.09200 5026.355 BTC
20140130 760.22000 808.82100 790.00000 795.00000 6300.104 BTC
20140131 784.99900 802.20000 795.00000 797.00000 3751.466 BTC
20140201 792.11200 817.70000 797.40000 800.00000 4653.400 BTC
20140202 791.05000 816.00000 800.00000 799.90000 4124.905 BTC
20140203 782.00300 809.79900 796.00000 798.90000 4918.495 BTC
20140204 792.23300 810.00000 798.90000 800.53400 3968.524 BTC
20140205 783.27700 804.90000 801.00000 784.75000 2898.894 BTC
20140206 760.00000 789.00000 784.58700 764.85700 5494.730 BTC
20140207 678.80000 765.95000 765.95000 718.63000 10338.47 BTC
20140208 690.07400 728.90000 704.52000 691.00000 5058.282 BTC
20140209 675.00100 718.00000 693.93000 697.50000 4137.621 BTC
20140210 561.27600 719.80000 697.50000 667.00000 6644.267 BTC
20140211 630.00000 709.03000 674.12500 664.65600 7375.003 BTC
20140212 632.00000 668.00000 661.00200 652.49500 5251.946 BTC
20140213 623.60000 644.89700 642.10000 635.89200 994.05812 BTC
