20121204 3438908.960000 -0.442935 0.474722 158.827033
20121203 3438908.960000 -0.444956 0.405234 150.060853
20121202 3438908.960000 -0.445450 0.388223 147.914907
20121201 3438908.960000 -0.445279 0.394114 148.658044
20121130 3438908.960000 -0.445271 0.394398 148.693899
20121129 3438908.960000 -0.445588 0.383466 147.314834
20121128 3438908.960000 -0.445871 0.373741 146.087945
20121127 3438908.960000 -0.412559 1.519404 290.617730
20121126 3438908.960000 -0.412308 1.528047 291.708031
20121125 3368767.140000 -0.409563 1.622445 303.616741
20121124 3368767.140000 -0.409961 1.608749 301.888968
20121123 3368767.140000 -0.410336 1.595839 300.260350
20121122 3368767.140000 -0.409902 1.610764 302.143102
20121121 3368767.140000 -0.413581 1.484243 286.182067
20121120 3368767.140000 -0.413791 1.477028 285.271785
20121119 3368767.140000 -0.413412 1.490048 286.914357
20121118 3368767.140000 -0.414250 1.461251 283.281552
20121117 3368767.140000 -0.413475 1.487911 286.644798
20121116 3368767.140000 -0.413700 1.480148 285.665474
20121115 3368767.140000 -0.416811 1.373179 272.170868
20121114 3368767.140000 -0.418208 1.325105 266.106154
20121113 3368767.140000 -0.418202 1.325338 266.135534
20121112 3368767.140000 -0.417881 1.336363 267.526420
20121111 3304356.390000 -0.417472 1.350443 269.302672
20121110 3304356.390000 -0.417349 1.354655 269.834078
20121109 3304356.390000 -0.417781 1.339818 267.962300
20121108 3304356.390000 -0.417148 1.361582 270.707940
20121107 3304356.390000 -0.417177 1.360593 270.583138
20121106 3304356.390000 -0.417297 1.356436 270.058721
20121105 3304356.390000 -0.418166 1.326562 266.289956
20121104 3304356.390000 -0.417866 1.336872 267.590641
20121103 3304356.390000 -0.418773 1.305688 263.656638
20121102 3304356.390000 -0.419773 1.271314 259.320275
20121101 3304356.390000 -0.419190 1.291343 261.847012
20121031 3304356.390000 -0.415560 1.416191 277.597000
20121030 3304356.390000 -0.417363 1.354169 269.772675
20121029 3072321.730000 -0.414412 1.455672 282.577736
20121028 3072321.730000 -0.413793 1.476950 285.262014
20121027 3072321.730000 -0.416513 1.383431 273.464235
20121026 3072321.730000 -0.417069 1.364300 271.050827
20121025 3072321.730000 -0.412793 1.511339 289.600243
20121024 3072321.730000 -0.407915 1.679112 310.765481
20121023 3072321.730000 -0.407915 1.679114 310.765750
20121022 3072321.730000 -0.407543 1.691907 312.379699
20121021 3072321.730000 -0.408032 1.675086 310.257565
20121020 3072321.730000 -0.407359 1.698247 313.179426
20121019 3072321.730000 -0.407357 1.698291 313.185064
20121018 3072321.730000 -0.406122 1.740777 318.544762
20121017 3072321.730000 -0.406925 1.713162 315.061025
20121016 3072321.730000 -0.406678 1.721652 316.132160
20121015 3054627.520000 -0.406327 1.733727 317.655455
20121014 3054627.520000 -0.406944 1.712502 314.977768
20121013 3054627.520000 -0.406184 1.738637 318.274857
20121012 3054627.520000 -0.405319 1.768386 322.027723
20121011 3054627.520000 -0.405133 1.774807 322.837753
20121010 3054627.520000 -0.404572 1.794069 325.267840
20121009 3054627.520000 -0.405973 1.745912 319.192621
20121008 3054627.520000 -0.406700 1.720890 316.035936
20121007 3054627.520000 -0.406564 1.725581 316.627798
20121006 3054627.520000 -0.402176 1.876472 335.663217
20121005 3054627.520000 -0.401038 1.915640 340.604395
20121004 3054627.520000 -0.400029 1.950313 344.978554
20121003 3054627.520000 -0.399780 1.958874 346.058593
20121002 2864140.500000 -0.394777 2.130947 367.766222
20121001 2864140.500000 -0.397697 2.030509 355.095654
20120930 2864140.500000 -0.397697 2.030509 355.095654
20120929 2864140.500000 -0.397942 2.022084 354.032766
20120928 2864140.500000 -0.397757 2.028457 354.836771
20120927 2864140.500000 -0.398302 2.009712 352.471982
20120926 2864140.500000 -0.398560 2.000835 351.352077
20120925 2864140.500000 -0.399045 1.984171 349.249914
20120924 2864140.500000 -0.399689 1.962029 346.456630
20120923 2864140.500000 -0.399069 1.983329 349.143654
20120922 2864140.500000 -0.398774 1.993487 350.425109
20120921 2864140.500000 -0.397910 2.023205 354.174158
20120920 2864140.500000 -0.398477 2.003695 351.712900
20120919 2864140.500000 -0.396553 2.069885 360.063092
20120918 2694047.950000 -0.393560 2.172816 373.048155
20120917 2694047.950000 -0.396100 2.085451 362.026802
20120916 2694047.950000 -0.396241 2.080598 361.414504
20120915 2694047.950000 -0.397088 2.051476 357.740720
20120914 2694047.950000 -0.397652 2.032062 355.291530
20120913 2694047.950000 -0.399565 1.966296 346.994901
20120912 2694047.950000 -0.399805 1.958018 345.950628
20120911 2694047.950000 -0.400046 1.949748 344.907273
20120910 2694047.950000 -0.401181 1.910723 339.984096
20120909 2694047.950000 -0.402239 1.874321 335.391865
20120908 2694047.950000 -0.402119 1.878446 335.912318
20120907 2694047.950000 -0.402380 1.869467 334.779568
20120906 2694047.950000 -0.401103 1.913392 340.320859
20120905 2440642.600000 -0.394323 2.146553 369.735022
20120904 2440642.600000 -0.399114 1.981810 348.952002
20120903 2440642.600000 -0.397982 2.020729 353.861864
20120902 2440642.600000 -0.400520 1.933429 342.848552
