20130805 2.5701100 2.6920000 2.6827500 2.5900100 119393.4
20130806 2.5800000 2.6190000 2.5900100 2.5810000 42972.64
20130807 2.4800000 2.5985000 2.5810000 2.5406500 81775.61
20130808 2.4750000 2.5500000 2.5406500 2.4761000 41170.96
20130809 2.4601300 2.4920000 2.4761000 2.4602500 22050.45
20130810 2.2502000 2.4800000 2.4602500 2.2993400 174700.6
20130811 2.2700000 2.4719700 2.2999800 2.4109000 131311.2
20130812 2.3120000 2.4200000 2.4086000 2.3350000 35917.17
20130813 2.3120000 2.4400000 2.3350000 2.3905000 21069.05
20130814 2.3500200 2.3985000 2.3800000 2.3581700 23255.91
20130815 2.3480000 2.4388000 2.3581700 2.3896800 31982.29
20130816 2.3700000 2.4200000 2.3889600 2.4100000 23437.70
20130817 2.3799300 2.4200000 2.4100000 2.4036800 15671.30
20130818 2.3900000 2.4172700 2.3964000 2.3981100 4917.867
20130819 2.3300000 2.4082700 2.3981100 2.3495700 70190.03
20130820 2.3250000 2.3619100 2.3538600 2.3270000 12284.19
20130821 2.3100000 2.4099500 2.3497300 2.3415100 64498.95
20130822 2.3000000 2.4300000 2.3414300 2.4220000 59313.65
20130823 2.3750800 2.4900000 2.4120000 2.4200000 43928.16
20130824 2.3837300 2.4270000 2.4200000 2.3860100 18179.41
20130825 2.2600000 2.4100000 2.3900700 2.3414400 43758.98
20130826 2.3100100 2.3620000 2.3240000 2.3100100 23193.23
20130827 2.2850000 2.3599900 2.3100100 2.3587900 37163.12
20130828 2.3281900 2.3999000 2.3587800 2.3994900 26134.51
20130829 2.3700000 2.4100000 2.3900000 2.3920000 15739.41
20130830 2.3684700 2.4100000 2.4080000 2.3979900 36357.60
20130831 2.3460000 2.4301600 2.4100000 2.3584800 53990.54
20130901 2.3500000 2.3911300 2.3561200 2.3600000 11582.20
20130902 2.3497900 2.3801700 2.3550000 2.3500400 19879.50
20130903 2.3100000 2.3670000 2.3573800 2.3670000 14841.78
20130904 2.3604700 2.8800000 2.3673600 2.5630200 338406.1
20130905 2.5100000 2.6469900 2.5630200 2.5909900 49581.56
20130906 2.5290000 2.6499900 2.6200000 2.5500000 59827.51
20130907 2.5310000 2.5812200 2.5598100 2.5466600 25369.19
20130908 2.5451000 2.5896400 2.5466600 2.5811000 17705.15
20130909 2.5310000 2.5844100 2.5811000 2.5479700 28481.52
20130910 2.4900000 2.5649100 2.5500000 2.5209600 42001.62
